county,precinct_name,precinct_id,SHP20_PRECINCT_I,SHP20_PRECINCT_N,SHP20_PRECINCT_I_CLEAN,SHP20_PRECINCT_N_CLEAN,NOV20_Precinct,NOV20_Precinct_CLEAN,NOV20_Precinct ID_CLEAN,NOV18_PRECINCT ID,NOV18_PRECINCT DESCRIPTION,NOV18_PRECINCT ID_CLEAN,NOV18_PRECINCT DESCRIPTION_CLEAN,SHP18_prec_shp,SHP18_prec_elec,SHP18_prec_shp_CLEAN,SHP18_prec_elec_CLEAN,SHP16_PRECINCT_I,SHP16_PRECINCT_N,SHP16_PRECINCT_I_CLEAN,SHP16_PRECINCT_N_CLEAN
Hall,20-west Whelchel,020,020,WEST WHELCHEL,020,west whelchel,West Whelchel,west whelchel,,020,WEST WHELCHEL,020,west whelchel,West Whelchel,20-West Whelchel,west whelchel,20-west whelchel,020,WEST WHELCHEL,020,west whelchel
Hall,12-glade,012,012,GLADE,012,glade,Glade,glade,,012,GLADE,012,glade,Glade,12-Glade,glade,12-glade,012,GLADE,012,glade
Dawson,Central,02,02,CENTRAL,02,central,Central,central,,02,CENTRAL,02,central,Central,Central,central,central,02,CENTRAL,02,central
Dawson,West,01,01,WEST,01,west,West,west,,01,WEST,01,west,West,West,west,west,01,WEST,01,west
Dawson,East,03,03,EAST,03,east,East,east,,03,EAST,03,east,East,East,east,east,03,EAST,03,east
Dawson,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
White,,03,,,,,,,,03,,03,,,,,,,,,
White,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
White,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
White,Blue Creek,011,011,BLUE CREEK,011,blue creek,Blue Creek,blue creek,,011,BLUE CREEK,011,blue creek,Blue Creek,Blue Creek,blue creek,blue creek,011,BLUE CREEK,011,blue creek
White,Nacoochee,061,061,NACOOCHEE,061,nacoochee,Nacoochee,nacoochee,,061,NACOOCHEE,061,nacoochee,Nacoochee,Nacoochee,nacoochee,nacoochee,061,NACOOCHEE,061,nacoochee
White,Town Creek,101,101,TOWN CREEK,101,town creek,Town Creek,town creek,,101,TOWN CREEK,101,town creek,Town Creek,Town Creek,town creek,town creek,101,TOWN CREEK,101,town creek
White,Tesnatee,091,091,TESNATEE,091,tesnatee,Tesnatee,tesnatee,,091,TESNATEE,091,tesnatee,Tesnatee,Tesnatee,tesnatee,tesnatee,091,TESNATEE,091,tesnatee
White,White Creek,111,111,WHITE CREEK,111,white creek,White Creek,white creek,,111,WHITE CREEK,111,white creek,White Creek,White Creek,white creek,white creek,111,WHITE CREEK,111,white creek
White,Mt. Yonah,051,051,MT YONAH,051,mt yonah,Mt Yonah,mt yonah,,051,MT YONAH,051,mt yonah,Mt Yonah,Mt. Yonah,mt yonah,mt. yonah,051,MT YONAH,051,mt yonah
White,Blue Ridge,021,021,BLUE RIDGE,021,blue ridge,Blue Ridge,blue ridge,,021,BLUE RIDGE,021,blue ridge,Blue Ridge,Blue Ridge,blue ridge,blue ridge,021,BLUE RIDGE,021,blue ridge
White,Mossy Creek,041,041,MOSSY CREEK,041,mossy creek,Mossy Creek,mossy creek,,041,MOSSY CREEK,041,mossy creek,Mossy Creek,Mossy Creek,mossy creek,mossy creek,041,MOSSY CREEK,041,mossy creek
White,Helen,031,031,HELEN,031,helen,Helen,helen,,031,HELEN,031,helen,Helen,Helen,helen,helen,031,HELEN,031,helen
White,Shoal Creek,081,081,SHOAL CREEK,081,shoal creek,Shoal Creek,shoal creek,,081,SHOAL CREEK,081,shoal creek,Shoal Creek,Shoal Creek,shoal creek,shoal creek,081,SHOAL CREEK,081,shoal creek
White,Robertstown,071,071,ROBERTSTOWN,071,robertstown,Robertstown,robertstown,,071,ROBERTSTOWN,071,robertstown,Robertstown,Robertstown,robertstown,robertstown,071,ROBERTSTOWN,071,robertstown
Towns,Macedonia,833,833,MACEDONIA,833,macedonia,Macedonia,macedonia,,833,MACEDONIA,833,macedonia,Macedonia,Macedonia,macedonia,macedonia,833,MACEDONIA,833,macedonia
Towns,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Towns,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
Towns,Tate City,1581,,,,,,,,1581,TATE CITY,1581,tate city,Tate City,Tate City,tate city,tate city,1581,TATE CITY,1581,tate city
Towns,Young Harris,1468,1468,YOUNG HARRIS,1468,young harris,Young Harris,young harris,,1468,YOUNG HARRIS,1468,young harris,Young Harris,Young Harris,young harris,young harris,1468,YOUNG HARRIS,1468,young harris
Towns,Hiawassee,990,990,HIAWASSEE,990,hiawassee,Hiawassee,hiawassee,,990,HIAWASSEE,990,hiawassee,Hiawassee,Hiawassee,hiawassee,hiawassee,990,HIAWASSEE,990,hiawassee
Barrow,Fire Station Statham,05,05,05 FIRE STATION 1 (STATHAM),05,05 fire station 1 (statham),05 Fire Station 1 (Statham),   Fire  Station     Statham  ,05,05,FIRE STATION 1 ,05,fire station 1 ,Fire Station 1 (Statham),05 Fire Station 1 (Statham),fire station 1 (statham),05,05,FIRE STATION 1 (STATHAM),05,fire station 1 (statham)
Barrow,Covenant Life Sanctuary,04,04,04 COVENANT LIFE SANCTUARY,04,04 covenant life sanctuary,04 Covenant Life Sanctuary,   Covenant  Life  Sanctuary ,04,04,WESTSIDE MIDDLE ,04,westside middle ,Westside Middle School,04 Westside Middle School,westside middle school,04,04,WESTSIDE MIDDLE SCHOOL,04,westside middle school
Barrow,County Line Elementary School,15,,,,,,,,15,COUNTY LINE ,15,county line ,County Line Elementary School,15 County Line Elementary School,county line elementary school,15,15,COUNTY LINE ELEMENTARY SCHOOL,15,county line elementary school
Barrow,,132,,,,,,,,132,,132,,,,,,,,,
Barrow,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Barrow,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
Barrow,Winder-barrow High School,06,,,,,,,,06,WINDER-BARROW HIGH ,06,winder-barrow high ,Winder Barrow High School,06 Winder Barrow High School,winder barrow high school,06,06,WINDER-BARROW HIGH SCHOOL,06,winder-barrow high school
Barrow,Apalachee High School,11,,,,,,,,11,APALACHEE HIGH ,11,apalachee high ,Apalachee High School,11 Apalachee High School,apalachee high school,11,11,APALACHEE HIGH SCHOOL,11,apalachee high school
Barrow,Statham Elementary School,07,,,,,,,,07,STATHAM ELEMENTARY ,07,statham elementary ,Statham Elementary School,07 Statham Elementary School,statham elementary school,07,07,STATHAM ELEMENTARY SCHOOL,07,statham elementary school
Barrow,Leisure Services Center,10,,,,,,,,10,LEISURE SERVICES ,10,leisure services ,Leisure Services Center,10 Leisure Services Center,leisure services center,10,10,LEISURE SERVICES CENTER,10,leisure services center
Barrow,Lions Club,09,,,,,,,,09,LIONS CLUB,09,lions club,Lions Club,09 Lions Club,lions club,09,09,LIONS CLUB,09,lions club
Barrow,Midway United Methodist Church,12,,,,,,,,12,MIDWAY UNITED ,12,midway united ,Midway United Methodist Church,12 Midway United Methodist Church,midway united methodist church,12,12,MIDWAY UNITED METHODIST CHURCH,12,midway united methodist church
Barrow,Cedar Creek Baptist Church,14,,,,,,,,14,CEDAR CREEK BAPTIST ,14,cedar creek baptist ,Cedar Creek Baptist Church,14 Cedar Creek Baptist Church,cedar creek baptist church,14,14,CEDAR CREEK BAPTIST CHURCH,14,cedar creek baptist church
Barrow,Bethlehem Church,02,02,02 BETHLEHEM CHURCH - 211,02,02 bethlehem church,02 Bethlehem Church - 211,   Bethlehem  Church       ,02,02,BETHLEHEM CHURCH - ,02,bethlehem church - ,Bethlehem Church - 211,02 Bethlehem Church - 211,bethlehem church,02,02,BETHABRA BAPTIST CHURCH,02,bethabra baptist church
Barrow,First Baptist Church Winder,08,08,08 FIRST BAPTIST CHURCH WINDER,08,08 first baptist church winder,08 First Baptist Church Winder7009,   First  Baptist  Church  Winder     ,08,08,FIRST BAPTIST CHURCH  ,08,first baptist church  ,First Baptist Church,08 First Baptist Church,first baptist church,08,08,FIRST BAPTIST CHURCH  WINDER,08,first baptist church  winder
Barrow,Winder Community Center,13,13,13 WINDER COMMUNITY CENTER,13,13 winder community center,13 Winder Community Center,   Winder  Community  Center ,13,13,WINDER COMMUNITY ,13,winder community ,Winder Community Center,13 Winder Community Center,winder community center,13,13,WINDER COMMUNITY CENTER,13,winder community center
Barrow,Hmong New Hope Alliance Church,03,03,03 HMONG NEW HOPE ALLIANCE CHURCH,03,03 hmong new hope alliance church,03 Hmong New Hope Alliance Church 6364,   Hmong  New  Hope  Alliance  Church      ,03,03,BRAMLETT ELEMENTARY ,03,bramlett elementary ,Bramlett Elementary School,03 Bramlett Elementary School,bramlett elementary school,03,03,BRAMLETT ELEMENTARY SCHOOL,03,bramlett elementary school
Barrow,Bethlehem Community Center,01,01,01 BETHLEHEM COMMUNITY CENTER,01,01 bethlehem community center,01 Bethlehem Community Center 3359,   Bethlehem  Community  Center      ,01,01,BETHLEHEM COMMUNITY ,01,bethlehem community ,Bethlehem Community Center,01 Bethlehem Community Center,bethlehem community center,01,01,BETHLEHEM COMMUNITY CENTER,01,bethlehem community center
Barrow,The Church At Winder,16,16,16 THE CHURCH AT WINDER,16,16 the church at winder,16 The Church at Winder,   The  Church  at  Winder ,16,16,THE CHURCH AT WINDER,16,the church at winder,The Church at Winder,16 The Church at Winder,the church at winder,16,16,THE CHURCH AT WINDER,16,the church at winder
Lumpkin,Dahlonega,DA,DA,DAHLONEGA,da,dahlonega,Dahlonega,dahlonega,,DA,DAHLONEGA,da,dahlonega,Dahlonega,Dahlonega,dahlonega,dahlonega,DA,DAHLONEGA,da,dahlonega
Lumpkin,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
Murray,Town,824,824,TOWN,824,town,Town,town,,824,TOWN,824,town,Town,TOWN,town,town,824,TOWN,824,town
Murray,Carters-doolittle,872,872,CARTERS-DOOLITTLE,872,carters-doolittle,Carters-Doolittle,carters-doolittle,,872,CARTERS-DOOLITTLE,872,carters-doolittle,Carters-Doolittle,CARTERS-DOOLITTLE,carters-doolittle,carters-doolittle,872,CARTERS-DOOLITTLE,872,carters-doolittle
Murray,North,874,874,NORTH,874,north,North,north,,874,NORTH,874,north,North,NORTH,north,north,874,NORTH,874,north
Murray,Spring Place,1895,1895,SPRING PLACE,1895,spring place,Spring Place,spring place,,1895,SPRING PLACE,1895,spring place,Spring Place,SPRING PLACE,spring place,spring place,1895,SPRING PLACE,1895,spring place
Murray,Mcdonald,1013,1013,MCDONALD,1013,mcdonald,McDonald,mcdonald,,1013,MCDONALD,1013,mcdonald,McDonald,MCDONALD,mcdonald,mcdonald,1013,MCDONALD,1013,mcdonald
Murray,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Murray,,NI,,,,,,,,NI,,ni,,,,,,,,,
Murray,Shuck Pen,1039,1039,SHUCK PEN,1039,shuck pen,Shuck Pen,shuck pen,,1039,SHUCK PEN,1039,shuck pen,Shuck Pen,SHUCK PEN,shuck pen,shuck pen,1039,SHUCK PEN,1039,shuck pen
Murray,Southwest,1291,1291,SOUTHWEST,1291,southwest,Southwest,southwest,,1291,SOUTHWEST,1291,southwest,Southwest,SOUTHWEST,southwest,southwest,1291,SOUTHWEST,1291,southwest
Jackson,Porter,1765,,,,,,,,,,,,,,,,1765,PORTER,1765,porter
Jackson,S Minish,S0255,,,,,,,,,,,,,,,,S0255,S MINISH,s0255,s minish
Jackson,Newtown,0253,,,,,,,,,,,,,,,,0253,NEWTOWN,0253,newtown
Jackson,N Minish,N0255,,,,,,,,,,,,,,,,N0255,N MINISH,n0255,n minish
Jackson,N Jefferson,N0245,,,,,,,,,,,,,,,,N0245,N JEFFERSON,n0245,n jefferson
Jackson,S Jefferson,S0245,,,,,,,,,,,,,,,,S0245,S JEFFERSON,s0245,s jefferson
Jackson,Harrisburg,0257,,,,,,,,,,,,,,,,0257,HARRISBURG,0257,harrisburg
Jackson,Attica,1747,,,,,,,,,,,,,,,,1747,ATTICA,1747,attica
Jackson,Redstone,0242,,,,,,,,,,,,,,,,0242,REDSTONE,0242,redstone
Jackson,Hoschton,1407,,,,,,,,,,,,,,,,1407,HOSCHTON,1407,hoschton
Jackson,Randolph,0248,,,,,,,,,,,,,,,,0248,RANDOLPH,0248,randolph
Jackson,Talmo,1691,,,,,,,,,,,,,,,,1691,TALMO,1691,talmo
Jackson,Center,1704,,,,,,,,,,,,,,,,1704,CENTER,1704,center
Jackson,Miller,0455,,,,,,,,,,,,,,,,0455,MILLER,0455,miller
Jackson,Wilson,0465,,,,,,,,,,,,,,,,0465,WILSON,0465,wilson
Jackson,Cunningham,0428,,,,,,,,,,,,,,,,0428,CUNNINGHAM,0428,cunningham
Jackson,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Jackson,North Jackson,2000,2000,NORTH JACKSON,2000,north jackson,North Jackson,north jackson,,2000,NORTH JACKSON,2000,north jackson,North Jackson,North Jackson,north jackson,north jackson,,,,
Jackson,West Jackson,3000,3000,WEST JACKSON,3000,west jackson,West Jackson,west jackson,,3000,WEST JACKSON,3000,west jackson,West Jackson,West Jackson,west jackson,west jackson,,,,
Jackson,South Jackson,4000,4000,SOUTH JACKSON,4000,south jackson,South Jackson,south jackson,,4000,SOUTH JACKSON,4000,south jackson,South Jackson,South Jackson,south jackson,south jackson,,,,
Jackson,Central Jackson,1000,1000,CENTRAL JACKSON,1000,central jackson,Central Jackson,central jackson,,1000,CENTRAL JACKSON,1000,central jackson,Central Jackson,Central Jackson,central jackson,central jackson,,,,
Catoosa,Westside,WEST,WEST,WESTSIDE,west,westside,Westside,westside,,WEST,WESTSIDE,west,westside,Westside,WESTSIDE,westside,westside,WEST,WESTSIDE,west,westside
Catoosa,Ringgold,RING,RING,RINGGOLD,ring,ringgold,Ringgold,ringgold,,RING,RINGGOLD,ring,ringgold,Ringgold,RINGGOLD,ringgold,ringgold,RING,RINGGOLD,ring,ringgold
Catoosa,Fort Oglethorpe,FT O,FT O,FT OGLETHORPE,ft o,ft oglethorpe,Ft Oglethorpe,ft oglethorpe,,FT O,FT OGLETHORPE,ft o,ft oglethorpe,Fort Oglethorpe,FORT OGLETHORPE,fort oglethorpe,fort oglethorpe,FT O,FT OGLETHORPE,ft o,ft oglethorpe
Catoosa,Graysville,GRAY,GRAY,GRAYSVILLE,gray,graysville,Graysville,graysville,,GRAY,GRAYSVILLE,gray,graysville,Graysville,GRAYSVILLE,graysville,graysville,GRAY,GRAYSVILLE,gray,graysville
Catoosa,Blackstock,BLCK,BLCK,BLACKSTOCK,blck,blackstock,Blackstock,blackstock,,BLCK,BLACKSTOCK,blck,blackstock,Blackstock,BLACKSTOCK,blackstock,blackstock,BLCK,BLACKSTOCK,blck,blackstock
Catoosa,Woodstation,WOOD,WOOD,WOODSTATION,wood,woodstation,Woodstation,woodstation,,WOOD,WOODSTATION,wood,woodstation,Woodstation,WOODSTATION,woodstation,woodstation,WOOD,WOODSTATION,wood,woodstation
Catoosa,Lakeview,LAKE,LAKE,LAKEVIEW,lake,lakeview,Lakeview,lakeview,,LAKE,LAKEVIEW,lake,lakeview,Lakeview,LAKEVIEW,lakeview,lakeview,LAKE,LAKEVIEW,lake,lakeview
Catoosa,Boynton,BOYN,BOYN,BOYNTON,boyn,boynton,Boynton,boynton,,BOYN,BOYNTON,boyn,boynton,Boynton,BOYNTON,boynton,boynton,BOYN,BOYNTON,boyn,boynton
Catoosa,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Catoosa,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
Catoosa,Chambers,CHAM,CHAM,CHAMBERS,cham,chambers,Chambers,chambers,,CHAM,CHAMBERS,cham,chambers,Chambers,CHAMBERS,chambers,chambers,CHAM,CHAMBERS,cham,chambers
Catoosa,Catoosa Keith,CAKT,CAKT,CATOOSA KEITH,cakt,catoosa keith,Catoosa Keith,catoosa keith,,CAKT,CATOOSA KEITH,cakt,catoosa keith,Catoosa Keith,CATOOSA KEITH,catoosa keith,catoosa keith,CAKT,CATOOSA KEITH,cakt,catoosa keith
Catoosa,Poplar Springs,POPS,POPS,POPLAR SPRINGS,pops,poplar springs,Poplar Springs,poplar springs,,POPS,POPLAR SPRINGS,pops,poplar springs,Poplar Springs,POPLAR SPRINGS,poplar springs,poplar springs,POPS,POPLAR SPRINGS,pops,poplar springs
Fannin,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Fannin,Noontootla,NOON,NOON,NOONTOOTLA,noon,noontootla,Noontootla,noontootla,,NOON,NOONTOOTLA,noon,noontootla,Noontootla,NOONTOOTLA,noontootla,noontootla,NOON,NOONTOOTLA,noon,noontootla
Fannin,Toccoa,TOCC,TOCC,TOCCOA,tocc,toccoa,Toccoa,toccoa,,TOCC,TOCCOA,tocc,toccoa,Toccoa,TOCCOA,toccoa,toccoa,TOCC,TOCCOA,tocc,toccoa
Fannin,Flinthill,FLIN,FLIN,FLINTHILL,flin,flinthill,Flinthill,flinthill,,FLIN,FLINTHILL,flin,flinthill,Flinthill,FLINTHILL,flinthill,flinthill,FLIN,FLINTHILL,flin,flinthill
Fannin,Hemptown,HEMP,HEMP,HEMPTOWN,hemp,hemptown,Hemptown,hemptown,,HEMP,HEMPTOWN,hemp,hemptown,Hemptown,HEMPTOWN,hemptown,hemptown,HEMP,HEMPTOWN,hemp,hemptown
Fannin,Hothouse,HOTH,HOTH,HOTHOUSE,hoth,hothouse,Hothouse,hothouse,,HOTH,HOTHOUSE,hoth,hothouse,Hothouse,HOTHOUSE,hothouse,hothouse,HOTH,HOTHOUSE,hoth,hothouse
Fannin,Colwell,COLW,COLW,COLWELL,colw,colwell,Colwell,colwell,,COLW,COLWELL,colw,colwell,Colwell,COLWELL,colwell,colwell,COLW,COLWELL,colw,colwell
Fannin,Mineral Bluff,MINE,MINE,MINERAL BLUFF,mine,mineral bluff,Mineral Bluff,mineral bluff,,MINE,MINERAL BLUFF,mine,mineral bluff,Mineral Bluff,MINERAL BLUFF,mineral bluff,mineral bluff,MINE,MINERAL BLUFF,mine,mineral bluff
Fannin,Mobile,MOBI,MOBI,MOBILE,mobi,mobile,Mobile,mobile,,MOBI,MOBILE,mobi,mobile,Mobile,MOBILE,mobile,mobile,MOBI,MOBILE,mobi,mobile
Fannin,Morganton,MORG,MORG,MORGANTON,morg,morganton,Morganton,morganton,,MORG,MORGANTON,morg,morganton,Morganton,MORGANTON,morganton,morganton,MORG,MORGANTON,morg,morganton
Fannin,Sugar Creek,SUGC,SUGC,SUGAR CREEK,sugc,sugar creek,Sugar Creek,sugar creek,,SUGC,SUGAR CREEK,sugc,sugar creek,Sugar Creek,SUGAR CREEK,sugar creek,sugar creek,SUGC,SUGAR CREEK,sugc,sugar creek
Fannin,Skeniah,SKEN,SKEN,SKENIAH,sken,skeniah,Skeniah,skeniah,,SKEN,SKENIAH,sken,skeniah,Skeniah,SKENIAH,skeniah,skeniah,SKEN,SKENIAH,sken,skeniah
Fannin,Fairplay,FAIR,FAIR,FAIRPLAY,fair,fairplay,Fairplay,fairplay,,FAIR,FAIRPLAY,fair,fairplay,Fairplay,FAIRPLAY,fairplay,fairplay,FAIR,FAIRPLAY,fair,fairplay
Walker,Walnut Grove,0917,0917,WALNUT GROVE,0917,walnut grove,Walnut Grove,walnut grove,,0917,WALNUT GROVE,0917,walnut grove,Walnut Grove,WALNUT GROVE,walnut grove,walnut grove,0917,CENTER POST,0917,center post
Walker,Armuchee Valley,0953,0953,ARMUCHEE VALLEY,0953,armuchee valley,Armuchee Valley,armuchee valley,,0953,ARMUCHEE VALLEY,0953,armuchee valley,Armuchee Valley,ARMUCHEE VALLEY,armuchee valley,armuchee valley,0953,ARMUCHEE VALLEY,0953,armuchee valley
Walker,Rock Spring,0944,0944,ROCK SPRING,0944,rock spring,Rock Spring,rock spring,,0944,ROCK SPRING,0944,rock spring,Rock Spring,ROCK SPRING,rock spring,rock spring,0944,ROCK SPRING,0944,rock spring
Walker,La Fayette,0871,0871,LA FAYETTE,0871,la fayette,La Fayette,la fayette,,0871,LA FAYETTE,0871,la fayette,LaFayette,LAFAYETTE,lafayette,lafayette,0871,LA FAYETTE,0871,la fayette
Walker,,DG,,,,,,,,DG,,dg,,,,,,,,,
Walker,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
Walker,Fairview,1893,1893,FAIRVIEW,1893,fairview,Fairview,fairview,,1893,FAIRVIEW,1893,fairview,Fairview,FAIRVIEW,fairview,fairview,1893,FAIRVIEW,1893,fairview
Walker,Chickamauga,1818,1818,CHICKAMAUGA,1818,chickamauga,Chickamauga,chickamauga,,1818,CHICKAMAUGA,1818,chickamauga,Chickamauga,CHICKAMAUGA,chickamauga,chickamauga,1818,CHICKAMAUGA,1818,chickamauga
Walker,Fairyland,1851,1851,FAIRYLAND,1851,fairyland,Fairyland,fairyland,,1851,FAIRYLAND,1851,fairyland,Fairyland,FAIRYLAND,fairyland,fairyland,1851,FAIRYLAND,1851,fairyland
Walker,Kensington,1809,1809,KENSINGTON,1809,kensington,Kensington,kensington,,1809,KENSINGTON,1809,kensington,Kensington,KENSINGTON,kensington,kensington,1809,KENSINGTON,1809,kensington
Walker,Chattanooga Valley,1501,1501,CHATTANOOGA VALLEY,1501,chattanooga valley,Chattanooga Valley,chattanooga valley,,1501,CHATTANOOGA VALLEY,1501,chattanooga valley,Chattanooga Valley,CHATTANOOGA VALLEY,chattanooga valley,chattanooga valley,1501,CHATTANOOGA VALLEY,1501,chattanooga valley
Walker,Rossville,1812,1812,ROSSVILLE,1812,rossville,Rossville,rossville,,1812,ROSSVILLE,1812,rossville,Rossville,ROSSVILLE,rossville,rossville,1812,ROSSVILLE,1812,rossville
Walker,Mountain,1161,1161,MOUNTAIN,1161,mountain,Mountain,mountain,,1161,MOUNTAIN,1161,mountain,Mountain,MOUNTAIN,mountain,mountain,1161,MOUNTAIN,1161,mountain
Dade,New Home,1885,1885,NEW HOME,1885,new home,New Home,new home,,1885,NEW HOME,1885,new home,New Home,NEW HOME,new home,new home,1885,NEW HOME,1885,new home
Dade,South Dade,1038,1038,SOUTH DADE,1038,south dade,South Dade,south dade,,1038,SOUTH DADE,1038,south dade,South Dade,SOUTH DADE,south dade,south dade,1038,SOUTH DADE,1038,south dade
Dade,West Brow,1889,1889,WEST BROW,1889,west brow,West Brow,west brow,,1889,WEST BROW,1889,west brow,West Brow,WEST BROW,west brow,west brow,1889,WEST BROW,1889,west brow
Dade,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Dade,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
Dade,Davis,1222,1222,DAVIS,1222,davis,Davis,davis,,1222,DAVIS,1222,davis,Davis,DAVIS,davis,davis,1222,DAVIS,1222,davis
Dade,New Salem,1214,1214,NEW SALEM,1214,new salem,New Salem,new salem,,1214,NEW SALEM,1214,new salem,New Salem,NEW SALEM,new salem,new salem,1214,NEW SALEM,1214,new salem
Dade,North Dade,974,974,NORTH DADE,974,north dade,North Dade,north dade,,974,NORTH DADE,974,north dade,North Dade,NORTH DADE,north dade,north dade,974,NORTH DADE,974,north dade
Dade,Trenton,960,960,TRENTON,960,trenton,Trenton,trenton,,960,TRENTON,960,trenton,Trenton,TRENTON,trenton,trenton,960,TRENTON,960,trenton
Gordon,Sonoraville,1056,1056,SONORAVILLE,1056,sonoraville,Sonoraville,sonoraville,,1056,SONORAVILLE,1056,sonoraville,Sonoraville,SONORAVILLE,sonoraville,sonoraville,1056,SONORAVILLE,1056,sonoraville
Gordon,Fairmount,874,874,FAIRMOUNT,874,fairmount,Fairmount,fairmount,,874,FAIRMOUNT,874,fairmount,Fairmount,FAIRMOUNT,fairmount,fairmount,874,FAIRMOUNT,874,fairmount
Gordon,Oakman,1235,1235,OAKMAN,1235,oakman,Oakman,oakman,,1235,OAKMAN,1235,oakman,Oakman,OAKMAN,oakman,oakman,1235,OAKMAN,1235,oakman
Gordon,Red Bud,973,973,RED BUD,973,red bud,Red Bud,red bud,,973,RED BUD,973,red bud,Red Bud,RED BUD,red bud,red bud,973,RED BUD,973,red bud
Gordon,Pine Chapel,1063,1063,PINE CHAPEL,1063,pine chapel,Pine Chapel,pine chapel,,1063,PINE CHAPEL,1063,pine chapel,Pine Chapel,PINE CHAPEL,pine chapel,pine chapel,1063,PINE CHAPEL,1063,pine chapel
Gordon,Calhoun City,849-B,849-B,CALHOUN CITY,849-b,calhoun city,Calhoun City,calhoun city,,849-B,CALHOUN CITY,849-b,calhoun city,Calhoun City,CALHOUN CITY,calhoun city,calhoun city,849-B,CALHOUN CITY,849-b,calhoun city
Gordon,Sugar Valley,1054,1054,SUGAR VALLEY,1054,sugar valley,Sugar Valley,sugar valley,,1054,SUGAR VALLEY,1054,sugar valley,Sugar Valley,SUGAR VALLEY,sugar valley,sugar valley,1054,SUGAR VALLEY,1054,sugar valley
Gordon,Resaca,980,980,RESACA,980,resaca,Resaca,resaca,,980,RESACA,980,resaca,Resaca,RESACA,resaca,resaca,980,RESACA,980,resaca
Gordon,Plainville,1055,1055,PLAINVILLE,1055,plainville,Plainville,plainville,,1055,PLAINVILLE,1055,plainville,Plainville,PLAINVILLE,plainville,plainville,1055,PLAINVILLE,1055,plainville
Gordon,Gordon County,849-A,849-A,GORDON COUNTY,849-a,gordon county,Gordon County,gordon county,,849-A,GORDON COUNTY,849-a,gordon county,Gordon County,GORDON COUNTY,gordon county,gordon county,849-A,GORDON COUNTY,849-a,gordon county
Gordon,Oostanaula,1064,1064,OOSTANAULA,1064,oostanaula,Oostanaula,oostanaula,,1064,OOSTANAULA,1064,oostanaula,Oostanaula,OOSTANAULA,oostanaula,oostanaula,1064,OOSTANAULA,1064,oostanaula
Gordon,Lily Pond,856,856,LILY POND,856,lily pond,Lily Pond,lily pond,,856,LILY POND,856,lily pond,Lily Pond,LILY POND,lily pond,lily pond,856,LILY POND,856,lily pond
Bartow,Beavers Drive,05,05,CASSVILLE,05,cassville,Cassville,cassville,,05,CASSVILLE,05,cassville,Cassville,CASSVILLE,cassville,cassville,05,BEAVERS DRIVE,05,beavers drive
